ts_event,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol,best_level_ofi,multi_level_ofi,integrated_ofi
2024-10-21 12:10:23.455694731+00:00,2024-10-21 12:10:23.455694731+00:00,10,2,38,A,B,3,233.84,200,130,166482,12239081,AAPL,0,200,-2.186045699934712
2024-10-21 12:10:23.510549173+00:00,2024-10-21 12:10:23.510549173+00:00,10,2,38,C,B,3,233.84,200,130,165985,12239119,AAPL,0,-200,-85.25377083746139
2024-10-21 12:10:23.510561501+00:00,2024-10-21 12:10:23.510561501+00:00,10,2,38,A,B,3,233.87,400,130,166854,12239120,AAPL,0,400,39.34781686882863
2024-10-21 12:10:24.014526498+00:00,2024-10-21 12:10:24.014526498+00:00,10,2,38,A,B,3,233.88,400,130,166474,12239510,AAPL,0,400,39.34781686882863
2024-10-21 12:10:29.982925320+00:00,2024-10-21 12:10:29.982925320+00:00,10,2,38,C,B,1,233.95,10,130,166093,12243847,AAPL,0,-2266,-350.7033993242206
2024-10-21 12:10:32.696534026+00:00,2024-10-21 12:10:32.696534026+00:00,10,2,38,C,B,3,233.8,29,130,166019,12245508,AAPL,0,-1860,-277.2931681343366
2024-10-21 12:10:32.696591804+00:00,2024-10-21 12:10:32.696591804+00:00,10,2,38,A,B,3,233.81,28,130,166166,12245509,AAPL,0,1859,189.6456822840967
2024-10-21 12:10:36.255768918+00:00,2024-10-21 12:10:36.255768918+00:00,10,2,38,C,B,2,233.88,200,130,166308,12247980,AAPL,0,-200,-65.15664287531204
2024-10-21 12:10:36.667879809+00:00,2024-10-21 12:10:36.667879809+00:00,10,2,38,C,A,1,234.1,400,130,165865,12248362,AAPL,0,1648,110.50874624577588
2024-10-21 12:10:36.667890580+00:00,2024-10-21 12:10:36.667890580+00:00,10,2,38,A,A,1,234.12,400,130,166224,12248363,AAPL,0,1648,110.50874624577588
2024-10-21 12:10:36.718839166+00:00,2024-10-21 12:10:36.718839166+00:00,10,2,38,A,B,2,233.89,200,130,166724,12248396,AAPL,0,200,-22.28317366208405
2024-10-21 12:10:36.743886554+00:00,2024-10-21 12:10:36.743886554+00:00,10,2,38,C,A,3,234.16,28,130,166497,12248576,AAPL,0,848,40.343916222575054
2024-10-21 12:10:36.743997154+00:00,2024-10-21 12:10:36.743997154+00:00,10,2,38,A,A,4,234.18,29,130,166193,12248578,AAPL,0,848,38.46332344581203
2024-10-21 12:10:42.064737913+00:00,2024-10-21 12:10:42.064737913+00:00,10,2,38,C,B,2,233.89,200,130,166591,12252326,AAPL,0,-2059,-298.5222334281068
2024-10-21 12:10:42.064751203+00:00,2024-10-21 12:10:42.064751203+00:00,10,2,38,A,B,2,233.86,200,130,166451,12252327,AAPL,0,2059,211.0824168907107
2024-10-21 12:10:43.289649676+00:00,2024-10-21 12:10:43.289649676+00:00,10,2,38,A,A,1,234.11,400,130,166161,12253919,AAPL,0,400,-16.428547458725237
2024-10-21 12:10:43.377793688+00:00,2024-10-21 12:10:43.377793688+00:00,10,2,38,C,A,4,234.18,29,130,165921,12254130,AAPL,0,848,38.46332344581203
2024-10-21 12:10:43.377874040+00:00,2024-10-21 12:10:43.377874040+00:00,10,2,38,A,A,3,234.17,28,130,166241,12254131,AAPL,0,28,-37.905167509071184
2024-10-21 12:10:45.117298924+00:00,2024-10-21 12:10:45.117298924+00:00,10,2,38,A,B,2,233.88,200,130,166301,12255855,AAPL,0,200,-22.28317366208405
2024-10-21 12:10:50.849951366+00:00,2024-10-21 12:10:50.849951366+00:00,10,2,38,A,B,2,233.89,200,130,166503,12260865,AAPL,0,200,-22.28317366208405
2024-10-21 12:10:52.970596564+00:00,2024-10-21 12:10:52.970596564+00:00,10,2,38,C,A,4,234.25,50,130,166260,12262701,AAPL,0,2819,182.65769443027548
2024-10-21 12:10:53.810283344+00:00,2024-10-21 12:10:53.810283344+00:00,10,2,38,C,B,0,233.96,20,130,166843,12263307,AAPL,-20,-2090,-299.59768774302563
2024-10-21 12:10:53.881437911+00:00,2024-10-21 12:10:53.881437911+00:00,10,2,38,C,B,1,233.89,200,130,166059,12263356,AAPL,0,-2169,-399.0335985772326
2024-10-21 12:10:53.881449961+00:00,2024-10-21 12:10:53.881449961+00:00,10,2,38,A,B,1,233.86,200,130,166452,12263357,AAPL,0,2169,311.5937820398365
2024-10-21 12:10:54.127647992+00:00,2024-10-21 12:10:54.127647992+00:00,10,2,38,C,B,1,233.86,200,130,165988,12263603,AAPL,0,-2169,-399.0335985772326
2024-10-21 12:10:54.127659727+00:00,2024-10-21 12:10:54.127659727+00:00,10,2,38,A,B,2,233.78,400,130,166348,12263604,AAPL,0,2341,337.82042800315213
2024-10-21 12:10:54.146847471+00:00,2024-10-21 12:10:54.146847471+00:00,10,2,38,C,B,1,233.81,28,130,166314,12263624,AAPL,0,-2369,-427.17063979724634
2024-10-21 12:10:54.146889193+00:00,2024-10-21 12:10:54.146889193+00:00,10,2,38,A,B,2,233.76,27,130,166376,12263625,AAPL,0,1968,297.840917961817
2024-10-21 12:10:54.146930519+00:00,2024-10-21 12:10:54.146930519+00:00,10,2,38,A,A,2,234.13,27,130,166771,12263626,AAPL,0,27,-40.82594909680516
2024-10-21 12:10:54.147042446+00:00,2024-10-21 12:10:54.147042446+00:00,10,2,38,C,A,3,234.17,28,130,166018,12263627,AAPL,0,-28,-49.53464902832492
2024-10-21 12:10:54.198356340+00:00,2024-10-21 12:10:54.198356340+00:00,10,2,38,A,A,1,234.06,200,130,166659,12263665,AAPL,0,200,-30.074227863711645
2024-10-21 12:10:57.184732013+00:00,2024-10-21 12:10:57.184732013+00:00,10,2,38,A,B,1,233.82,200,130,166907,12265734,AAPL,0,200,-30.074227863711645
2024-10-21 12:10:57.589931819+00:00,2024-10-21 12:10:57.589931819+00:00,10,2,38,A,B,1,233.83,200,130,166241,12266072,AAPL,0,200,-30.074227863711645
2024-10-21 12:10:57.806606311+00:00,2024-10-21 12:10:57.806606311+00:00,10,2,38,C,B,1,233.83,200,130,166073,12266374,AAPL,0,-2168,-398.9264149041996
2024-10-21 12:10:57.806619389+00:00,2024-10-21 12:10:57.806619389+00:00,10,2,38,A,B,1,233.78,400,130,166204,12266375,AAPL,0,2368,325.13227877178986
2024-10-21 12:10:59.771109174+00:00,2024-10-21 12:10:59.771109174+00:00,10,2,38,C,B,2,233.76,27,130,166509,12268147,AAPL,0,-1968,-385.28073449921317
2024-10-21 12:10:59.771161194+00:00,2024-10-21 12:10:59.771161194+00:00,10,2,38,A,B,2,233.77,30,130,166298,12268148,AAPL,0,1971,298.16246898091623
2024-10-21 12:11:00.807617417+00:00,2024-10-21 12:11:00.807617417+00:00,10,2,38,C,B,2,233.77,30,130,166134,12269676,AAPL,0,-1971,-385.6022855183123
2024-10-21 12:11:00.807657573+00:00,2024-10-21 12:11:00.807657573+00:00,10,2,38,A,B,1,233.82,26,130,166592,12269677,AAPL,0,2367,339.5943664558004
2024-10-21 12:11:00.863155159+00:00,2024-10-21 12:11:00.863155159+00:00,10,2,38,A,B,1,233.87,200,130,166583,12269733,AAPL,0,226,-27.287452364851827
2024-10-21 12:11:02.807100841+00:00,2024-10-21 12:11:02.807100841+00:00,10,2,38,A,B,1,233.88,200,130,166782,12271687,AAPL,0,200,-30.074227863711645
2024-10-21 12:11:08.220315875+00:00,2024-10-21 12:11:08.220315875+00:00,10,2,38,C,B,1,233.88,200,130,166109,12275485,AAPL,0,-2167,-398.8192312311665
2024-10-21 12:11:08.291449117+00:00,2024-10-21 12:11:08.291449117+00:00,10,2,38,A,B,2,233.78,400,130,166540,12275506,AAPL,0,2341,337.82042800315213
2024-10-21 12:11:08.292006615+00:00,2024-10-21 12:11:08.292006615+00:00,10,2,38,A,B,3,233.76,27,130,166534,12275507,AAPL,0,1858,189.4380129712529
2024-10-21 12:11:08.292044305+00:00,2024-10-21 12:11:08.292044305+00:00,10,2,38,C,B,1,233.82,26,130,166219,12275508,AAPL,0,-2284,-321.5252371745252
2024-10-21 12:11:10.442610415+00:00,2024-10-21 12:11:10.442610415+00:00,10,2,38,A,B,1,233.79,400,130,166335,12277136,AAPL,0,400,-16.428547458725237
2024-10-21 12:11:10.454786222+00:00,2024-10-21 12:11:10.454786222+00:00,10,2,38,C,B,2,233.76,27,130,166177,12277212,AAPL,0,-1968,-385.28073449921317
2024-10-21 12:11:10.454836386+00:00,2024-10-21 12:11:10.454836386+00:00,10,2,38,A,B,2,233.77,27,130,166500,12277213,AAPL,0,1968,297.840917961817
2024-10-21 12:11:11.346234393+00:00,2024-10-21 12:11:11.346234393+00:00,10,2,38,A,B,1,233.83,200,130,167057,12278338,AAPL,0,200,-30.074227863711645
2024-10-21 12:11:18.869640062+00:00,2024-10-21 12:11:18.869640062+00:00,10,2,38,C,B,1,233.83,200,130,166060,12284656,AAPL,0,-2168,-398.9264149041996
2024-10-21 12:11:18.869653217+00:00,2024-10-21 12:11:18.869653217+00:00,10,2,38,A,B,1,233.78,400,130,166282,12284657,AAPL,0,2368,325.13227877178986
2024-10-21 12:11:21.873343400+00:00,2024-10-21 12:11:21.873343400+00:00,10,2,38,C,B,2,233.77,27,130,166215,12287082,AAPL,0,-1968,-385.28073449921317
2024-10-21 12:11:21.873432987+00:00,2024-10-21 12:11:21.873432987+00:00,10,2,38,A,B,1,233.81,26,130,166243,12287083,AAPL,0,2367,339.5943664558004
2024-10-21 12:11:21.928253749+00:00,2024-10-21 12:11:21.928253749+00:00,10,2,38,A,B,1,233.86,200,130,166520,12287102,AAPL,0,226,-27.287452364851827
2024-10-21 12:11:22.072355634+00:00,2024-10-21 12:11:22.072355634+00:00,10,2,38,C,B,1,233.86,200,130,166094,12287179,AAPL,0,-2167,-398.8192312311665
2024-10-21 12:11:22.072368471+00:00,2024-10-21 12:11:22.072368471+00:00,10,2,38,A,B,2,233.78,400,130,166302,12287180,AAPL,0,2341,337.82042800315213
2024-10-21 12:11:22.072864187+00:00,2024-10-21 12:11:22.072864187+00:00,10,2,38,C,B,1,233.81,26,130,165952,12287181,AAPL,0,-2367,-427.03418299319657
2024-10-21 12:11:22.937969054+00:00,2024-10-21 12:11:22.937969054+00:00,10,2,38,T,N,0,233.98,4,130,167084,12287694,AAPL,0,0,-43.71990826869805
2024-10-21 12:11:23.000862969+00:00,2024-10-21 12:11:23.000862969+00:00,10,2,38,A,B,2,233.76,30,130,166558,12287720,AAPL,0,1971,298.16246898091623
2024-10-21 12:11:25.072916074+00:00,2024-10-21 12:11:25.072916074+00:00,10,2,38,C,A,1,234.06,200,130,166343,12288985,AAPL,0,3399,295.5235353678319
2024-10-21 12:11:25.072929618+00:00,2024-10-21 12:11:25.072929618+00:00,10,2,38,A,A,1,234.12,400,130,166629,12288986,AAPL,0,3599,309.16921577281835
2024-10-21 12:11:25.073291984+00:00,2024-10-21 12:11:25.073291984+00:00,10,2,38,C,B,2,233.76,30,130,166024,12288987,AAPL,0,-1971,-385.6022855183123
2024-10-21 12:11:25.073388717+00:00,2024-10-21 12:11:25.073388717+00:00,10,2,38,A,B,1,233.81,26,130,166297,12288988,AAPL,0,2367,339.5943664558004
2024-10-21 12:11:25.073972612+00:00,2024-10-21 12:11:25.073972612+00:00,10,2,38,C,A,2,234.13,27,130,166233,12288989,AAPL,0,-27,-46.613867440590944
2024-10-21 12:11:25.074100004+00:00,2024-10-21 12:11:25.074100004+00:00,10,2,38,A,A,4,234.18,30,130,166361,12288990,AAPL,0,2799,179.84758872822985
2024-10-21 12:11:25.129294511+00:00,2024-10-21 12:11:25.129294511+00:00,10,2,38,A,B,1,233.86,200,130,167359,12289009,AAPL,0,226,-27.287452364851827
2024-10-21 12:11:27.120005157+00:00,2024-10-21 12:11:27.120005157+00:00,10,2,38,C,B,1,233.86,200,130,166150,12290119,AAPL,0,-2167,-398.8192312311665
2024-10-21 12:11:27.120018111+00:00,2024-10-21 12:11:27.120018111+00:00,10,2,38,A,B,2,233.78,400,130,166650,12290120,AAPL,0,2341,337.82042800315213
2024-10-21 12:11:27.120506757+00:00,2024-10-21 12:11:27.120506757+00:00,10,2,38,C,B,1,233.81,26,130,166433,12290123,AAPL,0,-2367,-427.03418299319657
2024-10-21 12:11:27.120548454+00:00,2024-10-21 12:11:27.120548454+00:00,10,2,38,A,B,2,233.76,29,130,166144,12290124,AAPL,0,1970,298.05528530788314
2024-10-21 12:11:27.120650159+00:00,2024-10-21 12:11:27.120650159+00:00,10,2,38,A,A,2,234.13,27,130,166155,12290125,AAPL,0,27,-40.82594909680516
2024-10-21 12:11:27.120720548+00:00,2024-10-21 12:11:27.120720548+00:00,10,2,38,C,A,4,234.18,30,130,166035,12290126,AAPL,0,2799,179.84758872822985
2024-10-21 12:11:27.177529449+00:00,2024-10-21 12:11:27.177529449+00:00,10,2,38,A,A,1,234.06,200,130,166250,12290153,AAPL,0,200,-30.074227863711645
2024-10-21 12:11:30.179103980+00:00,2024-10-21 12:11:30.179103980+00:00,10,2,38,A,B,1,233.82,200,130,167583,12292157,AAPL,0,200,-30.074227863711645
2024-10-21 12:11:34.156391256+00:00,2024-10-21 12:11:34.156391256+00:00,10,2,38,C,B,1,233.82,200,130,166107,12294618,AAPL,0,-2170,-399.1407822502657
2024-10-21 12:11:34.156403417+00:00,2024-10-21 12:11:34.156403417+00:00,10,2,38,A,B,1,233.78,400,130,166441,12294619,AAPL,0,2370,325.346646117856
2024-10-21 12:11:36.738675617+00:00,2024-10-21 12:11:36.738675617+00:00,10,2,38,C,B,0,233.9,1,130,166484,12295779,AAPL,-1,-1,-43.736155363330276
2024-10-21 12:11:37.210931791+00:00,2024-10-21 12:11:37.210931791+00:00,10,2,38,A,B,1,233.82,200,130,166591,12295954,AAPL,0,200,-30.074227863711645
2024-10-21 12:11:40.138482175+00:00,2024-10-21 12:11:40.138482175+00:00,10,2,38,C,B,1,233.82,200,130,166298,12298108,AAPL,0,-2170,-399.1407822502657
2024-10-21 12:11:40.138496802+00:00,2024-10-21 12:11:40.138496802+00:00,10,2,38,A,B,1,233.78,400,130,167232,12298109,AAPL,0,2370,325.346646117856
2024-10-21 12:11:43.193475620+00:00,2024-10-21 12:11:43.193475620+00:00,10,2,38,A,B,1,233.82,200,130,166385,12299803,AAPL,0,200,-30.074227863711645
2024-10-21 12:11:45.774723015+00:00,2024-10-21 12:11:45.774723015+00:00,10,2,38,T,N,0,233.98,50,130,167858,12301317,AAPL,0,0,-43.71990826869805
2024-10-21 12:11:45.843943302+00:00,2024-10-21 12:11:45.843943302+00:00,10,2,38,C,B,1,233.82,200,130,166125,12301621,AAPL,0,-2170,-399.1407822502657
2024-10-21 12:11:45.843955896+00:00,2024-10-21 12:11:45.843955896+00:00,10,2,38,A,B,1,233.78,400,130,166293,12301622,AAPL,0,2370,325.346646117856
2024-10-21 12:11:48.580722768+00:00,2024-10-21 12:11:48.580722768+00:00,10,2,38,A,B,1,233.79,400,130,166385,12303381,AAPL,0,400,-16.428547458725237
2024-10-21 12:11:48.598471411+00:00,2024-10-21 12:11:48.598471411+00:00,10,2,38,C,B,2,233.76,29,130,166992,12303469,AAPL,0,-1970,-385.4951018452793
2024-10-21 12:11:48.598514970+00:00,2024-10-21 12:11:48.598514970+00:00,10,2,38,A,B,2,233.77,28,130,166275,12303470,AAPL,0,1969,297.9481016348501
2024-10-21 12:11:48.899046660+00:00,2024-10-21 12:11:48.899046660+00:00,10,2,38,A,B,1,233.83,200,130,166447,12303858,AAPL,0,200,-30.074227863711645
2024-10-21 12:11:50.834920978+00:00,2024-10-21 12:11:50.834920978+00:00,10,2,38,C,B,1,233.83,200,130,166093,12305321,AAPL,0,-2169,-399.0335985772326
2024-10-21 12:11:50.924089402+00:00,2024-10-21 12:11:50.924089402+00:00,10,2,38,A,B,1,233.83,200,130,167243,12305429,AAPL,0,2169,311.5937820398365
2024-10-21 12:11:53.326572732+00:00,2024-10-21 12:11:53.326572732+00:00,10,2,38,C,B,1,233.83,200,130,165981,12306983,AAPL,0,-2169,-399.0335985772326
2024-10-21 12:11:53.326585955+00:00,2024-10-21 12:11:53.326585955+00:00,10,2,38,A,B,1,233.79,400,130,166175,12306984,AAPL,0,2369,325.2394624448229
2024-10-21 12:11:56.382477901+00:00,2024-10-21 12:11:56.382477901+00:00,10,2,38,A,B,1,233.83,200,130,166659,12309100,AAPL,0,200,-30.074227863711645
2024-10-21 12:12:02.086529609+00:00,2024-10-21 12:12:02.086529609+00:00,10,2,38,A,A,0,233.97,20,130,166528,12315842,AAPL,20,3571,296.7165824556716
2024-10-21 12:12:02.213802116+00:00,2024-10-21 12:12:02.213802116+00:00,10,2,38,C,B,1,233.83,200,130,166544,12315992,AAPL,0,-2169,-399.0335985772326
2024-10-21 12:12:02.316648939+00:00,2024-10-21 12:12:02.316648939+00:00,10,2,38,A,B,1,233.82,200,130,166430,12316513,AAPL,0,2169,311.5937820398365
2024-10-21 12:12:08.967185824+00:00,2024-10-21 12:12:08.967185824+00:00,10,2,38,C,A,0,233.97,20,130,166225,12322349,AAPL,20,3571,296.7165824556716
2024-10-21 12:12:08.996704242+00:00,2024-10-21 12:12:08.996704242+00:00,10,2,38,T,N,0,233.96,4,130,167903,12322367,AAPL,0,0,-43.71990826869805
2024-10-21 12:12:08.996733815+00:00,2024-10-21 12:12:08.996733815+00:00,10,2,38,C,B,1,233.82,200,130,166033,12322368,AAPL,0,-2169,-399.0335985772326
2024-10-21 12:12:09.099739392+00:00,2024-10-21 12:12:09.099739392+00:00,10,2,38,A,B,1,233.82,200,130,166219,12322505,AAPL,0,2169,311.5937820398365
2024-10-21 12:12:10.232691130+00:00,2024-10-21 12:12:10.232691130+00:00,10,2,38,A,B,1,233.83,200,130,166423,12324515,AAPL,0,200,-30.074227863711645
2024-10-21 12:12:22.882127538+00:00,2024-10-21 12:12:22.882127538+00:00,10,2,38,C,B,1,233.83,200,130,166238,12335502,AAPL,0,-2169,-399.0335985772326
2024-10-21 12:12:22.882140909+00:00,2024-10-21 12:12:22.882140909+00:00,10,2,38,A,B,1,233.78,400,130,166017,12335503,AAPL,0,2369,325.2394624448229
2024-10-21 12:12:25.936845190+00:00,2024-10-21 12:12:25.936845190+00:00,10,2,38,A,B,1,233.82,200,130,166521,12338576,AAPL,0,200,-30.074227863711645
2024-10-21 12:12:28.133772380+00:00,2024-10-21 12:12:28.133772380+00:00,10,2,38,A,B,1,233.83,200,130,166539,12339995,AAPL,0,200,-30.074227863711645
2024-10-21 12:12:28.677449361+00:00,2024-10-21 12:12:28.677449361+00:00,10,2,38,C,B,1,233.83,200,130,165963,12340411,AAPL,0,-2169,-399.0335985772326
2024-10-21 12:12:28.677461375+00:00,2024-10-21 12:12:28.677461375+00:00,10,2,38,A,B,1,233.78,400,130,166428,12340412,AAPL,0,2369,325.2394624448229
2024-10-21 12:12:31.318823338+00:00,2024-10-21 12:12:31.318823338+00:00,10,2,38,C,A,1,234.06,200,130,166105,12341951,AAPL,0,3399,295.5235353678319
2024-10-21 12:12:31.397839079+00:00,2024-10-21 12:12:31.397839079+00:00,10,2,38,T,N,0,233.98,50,130,167678,12342316,AAPL,0,0,-43.71990826869805
2024-10-21 12:12:31.425804077+00:00,2024-10-21 12:12:31.425804077+00:00,10,2,38,A,A,1,234.07,200,130,166280,12342547,AAPL,0,3399,295.5235353678319
2024-10-21 12:12:31.453857757+00:00,2024-10-21 12:12:31.453857757+00:00,10,2,38,A,B,1,233.79,400,130,166614,12342589,AAPL,0,400,-16.428547458725237
2024-10-21 12:12:31.678952187+00:00,2024-10-21 12:12:31.678952187+00:00,10,2,38,C,B,2,233.77,28,130,166162,12343225,AAPL,0,-1969,-385.3879181722462
2024-10-21 12:12:31.679008317+00:00,2024-10-21 12:12:31.679008317+00:00,10,2,38,A,B,1,233.82,30,130,166300,12343226,AAPL,0,2371,339.86728006390007
2024-10-21 12:12:31.733377635+00:00,2024-10-21 12:12:31.733377635+00:00,10,2,38,A,B,1,233.87,200,130,166340,12343455,AAPL,0,230,-26.858717672719543
2024-10-21 12:12:41.238712131+00:00,2024-10-21 12:12:41.238712131+00:00,10,2,38,A,A,1,234.06,200,130,166496,12350539,AAPL,0,200,-30.074227863711645
2024-10-21 12:12:43.651347870+00:00,2024-10-21 12:12:43.651347870+00:00,10,2,38,C,B,1,233.87,200,130,166711,12352115,AAPL,0,-2171,-399.24796592329875
2024-10-21 12:12:43.731132036+00:00,2024-10-21 12:12:43.731132036+00:00,10,2,38,A,B,2,233.78,400,130,166238,12352210,AAPL,0,2341,337.82042800315213
2024-10-21 12:12:43.731655758+00:00,2024-10-21 12:12:43.731655758+00:00,10,2,38,C,B,1,233.82,30,130,165967,12352211,AAPL,0,-2371,-427.3070966012962
2024-10-21 12:12:43.731785539+00:00,2024-10-21 12:12:43.731785539+00:00,10,2,38,A,B,2,233.76,29,130,166347,12352212,AAPL,0,1970,298.05528530788314
2024-10-21 12:12:46.780372537+00:00,2024-10-21 12:12:46.780372537+00:00,10,2,38,A,B,1,233.82,200,128,167318,12353700,AAPL,0,200,-30.074227863711645
2024-10-21 12:12:47.484476304+00:00,2024-10-21 12:12:47.484476304+00:00,10,2,38,C,B,1,233.82,200,130,165888,12353973,AAPL,0,-2170,-399.1407822502657
2024-10-21 12:12:47.484693420+00:00,2024-10-21 12:12:47.484693420+00:00,10,2,38,A,A,0,233.99,100,130,166649,12353975,AAPL,100,3651,298.01635002624977
2024-10-21 12:12:47.485023375+00:00,2024-10-21 12:12:47.485023375+00:00,10,2,38,C,A,0,233.99,100,130,166102,12353978,AAPL,100,3651,298.01635002624977
2024-10-21 12:12:47.604468075+00:00,2024-10-21 12:12:47.604468075+00:00,10,2,38,A,B,1,233.78,400,130,166447,12354240,AAPL,0,2370,325.346646117856
2024-10-21 12:12:47.736191420+00:00,2024-10-21 12:12:47.736191420+00:00,10,2,38,A,A,1,234.06,200,130,166321,12354295,AAPL,0,200,-30.074227863711645
2024-10-21 12:12:48.104146428+00:00,2024-10-21 12:12:48.104146428+00:00,10,2,38,T,A,0,233.9,10,130,168092,12354546,AAPL,0,0,-43.71990826869805
2024-10-21 12:12:48.104146428+00:00,2024-10-21 12:12:48.104146428+00:00,10,2,38,C,B,0,233.9,10,130,168092,12354546,AAPL,-10,-2380,-412.94893360157437
2024-10-21 12:12:48.104167967+00:00,2024-10-21 12:12:48.104167967+00:00,10,2,38,A,A,0,233.98,100,130,166157,12354547,AAPL,100,3851,319.4530846328638
2024-10-21 12:12:48.104178898+00:00,2024-10-21 12:12:48.104178898+00:00,10,2,38,C,B,0,233.78,400,130,166117,12354548,AAPL,-400,-2380,-274.28373151074885
2024-10-21 12:12:48.104181225+00:00,2024-10-21 12:12:48.104181225+00:00,10,2,38,A,A,0,233.98,100,130,166009,12354549,AAPL,100,100,-42.095198805475256
2024-10-21 12:12:48.104185923+00:00,2024-10-21 12:12:48.104185923+00:00,10,2,38,C,A,0,233.98,100,130,166003,12354550,AAPL,-100,-100,-45.34461773192085
2024-10-21 12:12:48.104190565+00:00,2024-10-21 12:12:48.104190565+00:00,10,2,38,A,A,0,233.95,14,130,166288,12354552,AAPL,14,1865,193.90076589785906
2024-10-21 12:12:48.104196514+00:00,2024-10-21 12:12:48.104196514+00:00,10,2,38,A,A,0,233.95,16,130,166368,12354553,AAPL,16,16,-43.459954754582405
2024-10-21 12:12:48.104209602+00:00,2024-10-21 12:12:48.104209602+00:00,10,2,38,A,A,1,233.98,16,130,166182,12354554,AAPL,0,16,-42.62825383629914
2024-10-21 12:12:48.104217612+00:00,2024-10-21 12:12:48.104217612+00:00,10,2,38,C,A,1,233.98,100,130,167403,12354555,AAPL,0,-100,-50.54274847119126
2024-10-21 12:12:48.176175311+00:00,2024-10-21 12:12:48.176175311+00:00,10,2,38,A,B,1,233.71,27,130,166137,12354620,AAPL,0,1978,180.20862031641173
2024-10-21 12:12:48.176204532+00:00,2024-10-21 12:12:48.176204532+00:00,10,2,38,C,B,0,233.76,29,130,165844,12354621,AAPL,-29,-2007,-268.1196025981424
2024-10-21 12:12:48.176852661+00:00,2024-10-21 12:12:48.176852661+00:00,10,2,38,C,B,0,233.71,27,130,165819,12354624,AAPL,-27,-2088,-263.7709985765231
2024-10-21 12:12:48.179929431+00:00,2024-10-21 12:12:48.179929431+00:00,10,2,38,A,A,4,234.08,29,130,166123,12354625,AAPL,0,1225,79.25902569380177
2024-10-21 12:12:48.179967058+00:00,2024-10-21 12:12:48.179967058+00:00,10,2,38,C,A,5,234.13,27,130,166156,12354626,AAPL,0,-27,-47.63654553251153
2024-10-21 12:12:48.204254179+00:00,2024-10-21 12:12:48.204254179+00:00,10,2,38,C,A,0,233.95,14,130,166221,12354640,AAPL,-14,-14,-43.947367593549245
2024-10-21 12:12:48.204281167+00:00,2024-10-21 12:12:48.204281167+00:00,10,2,38,C,A,1,233.98,16,130,165868,12354641,AAPL,0,1768,176.00805364700665
2024-10-21 12:12:48.213961498+00:00,2024-10-21 12:12:48.213961498+00:00,10,2,38,A,B,1,233.67,400,130,166345,12354647,AAPL,0,1261,121.3097888641112
2024-10-21 12:12:48.232970230+00:00,2024-10-21 12:12:48.232970230+00:00,10,2,38,C,A,2,234.06,200,130,166362,12354661,AAPL,0,-200,-65.15664287531204
2024-10-21 12:12:48.232983049+00:00,2024-10-21 12:12:48.232983049+00:00,10,2,38,A,A,2,234.01,200,130,166507,12354662,AAPL,0,200,-22.28317366208405
2024-10-21 12:12:48.247336117+00:00,2024-10-21 12:12:48.247336117+00:00,10,2,38,C,B,1,233.67,400,130,166047,12354665,AAPL,0,-1261,-208.74960540150732
2024-10-21 12:12:48.247348435+00:00,2024-10-21 12:12:48.247348435+00:00,10,2,38,A,B,2,233.62,400,130,166221,12354666,AAPL,0,1260,136.7847135943333
